duration_t,centroid_ccdf,centroid_ci_low,centroid_ci_high,player_ccdf,player_ci_low,player_ci_high,null_ccdf,n_centroid_at_risk,n_player_at_risk,reliable_support_flag,n_bootstrap,bootstrap_unit
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8184158191795843,18021,309693,True,200,match_id+match_phase+team+source_key
1.0268123619188738,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.8140304358702423,10345,156755,True,200,match_id+match_phase+team+source_key
1.0543436265894166,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.809551920980127,10345,156755,True,200,match_id+match_phase+team+source_key
1.0826130694923901,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.8049789643220274,10345,156755,True,200,match_id+match_phase+team+source_key
1.111640482929723,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.8003102742164383,10345,156755,True,200,match_id+match_phase+team+source_key
1.1414461898817065,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7955445800954319,10345,156755,True,200,match_id+match_phase+team+source_key
1.1720510582357346,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7906806352335476,10345,156755,True,200,match_id+match_phase+team+source_key
1.20347651539655,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.785717219608421,10345,156755,True,200,match_id+match_phase+team+source_key
1.2357445632882278,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7806531428936947,10345,156755,True,200,match_id+match_phase+team+source_key
1.2688777937583926,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7754872475865375,10345,156755,True,200,match_id+match_phase+team+source_key
1.3028994043954647,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7702184122718556,10345,156755,True,200,match_id+match_phase+team+source_key
1.3378332147700012,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7648455550250068,10345,156755,True,200,match_id+match_phase+team+source_key
1.3737036831115053,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7593676369545157,10345,156755,True,200,match_id+match_phase+team+source_key
1.4105359234323809,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7537836658859405,10345,156755,True,200,match_id+match_phase+team+source_key
1.448355723111023,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7480927001876593,10345,156755,True,200,match_id+match_phase+team+source_key
1.487189560946348,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7422938527389118,10345,156755,True,200,match_id+match_phase+team+source_key
1.5270646256964127,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7363862950399618,10345,156755,True,200,match_id+match_phase+team+source_key
1.5680088351140946,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.730369261463731,10345,156755,True,200,match_id+match_phase+team+source_key
1.6100508554931656,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7242420536476823,10345,156755,True,200,match_id+match_phase+team+source_key
1.653220121738441,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7180040450241201,10345,156755,True,200,match_id+match_phase+team+source_key
1.697546857974057,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7116546854863993,10345,156755,True,200,match_id+match_phase+team+source_key
1.7430620987043046,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.7051935061878148,10345,156755,True,200,match_id+match_phase+team+source_key
1.7897977105418363,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.6986201244691547,10345,156755,True,200,match_id+match_phase+team+source_key
1.837786414518456,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.6919342489100636,10345,156755,True,200,match_id+match_phase+team+source_key
1.8870618089941147,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.6851356844984579,10345,156755,True,200,match_id+match_phase+team+source_key
1.9376583931801497,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.6782243379112689,10345,156755,True,200,match_id+match_phase+team+source_key
1.9896115912932395,0.5740524943121913,0.5645959391806612,0.5846647294475605,0.5061625545298085,0.5021310407784819,0.5102251057485062,0.6712002228987624,10345,156755,True,200,match_id+match_phase+team+source_key
2.0429577773569805,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6640634657635883,8296,108151,True,200,match_id+match_phase+team+source_key
2.097734300668454,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6568143109245558,8296,108151,True,200,match_id+match_phase+team+source_key
2.1539795119476124,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6494531265539033,8296,108151,True,200,match_id+match_phase+team+source_key
2.2117327901877912,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6419804102755442,8296,108151,True,200,match_id+match_phase+team+source_key
2.2710345702261474,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.634396794910411,8296,108151,True,200,match_id+match_phase+team+source_key
2.331926371053325,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6267030542536037,8296,108151,True,200,match_id+match_phase+team+source_key
2.3944508248821728,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6189001088665661,8296,108151,True,200,match_id+match_phase+team+source_key
2.45865170699586,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6109890318659736,8296,108151,True,200,match_id+match_phase+team+source_key
2.5245739663962903,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.6029710546894219,8296,108151,True,200,match_id+match_phase+team+source_key
2.5922637572742744,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.5948475728163519,8296,108151,True,200,match_id+match_phase+team+source_key
2.6617684713234926,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.586620151420961,8296,108151,True,200,match_id+match_phase+team+source_key
2.733136770920866,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.5782905309321081,8296,108151,True,200,match_id+match_phase+team+source_key
2.806418623196578,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.5698606324734545,8296,108151,True,200,match_id+match_phase+team+source_key
2.8816653350175927,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.5613325631552922,8296,108151,True,200,match_id+match_phase+team+source_key
2.958929588909158,0.4603518117751512,0.4489387011902275,0.4711512355999482,0.34922003403370433,0.3445645661856111,0.3543354284895744,0.5527086211876987,8296,108151,True,200,match_id+match_phase+team+source_key
3.038265479939455,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.5439913007828518,6931,80550,True,200,match_id+match_phase+team+source_key
3.1197285535932124,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.5351832968125273,6931,80550,True,200,match_id+match_phase+team+source_key
3.203375844660799,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.5262875091850301,6931,80550,True,200,match_id+match_phase+team+source_key
3.289265917170023,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.5173070469040604,6931,80550,True,200,match_id+match_phase+team+source_key
3.377458905388602,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.5082452317703325,6931,80550,True,200,match_id+match_phase+team+source_key
3.468016555926005,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.49910560168515034,6931,80550,True,200,match_id+match_phase+team+source_key
3.5610022709641402,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.4898919135136236,6931,80550,True,200,match_id+match_phase+team+source_key
3.656481152647162,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.4806081454638116,6931,80550,True,200,match_id+match_phase+team+source_key
3.7545200486614796,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.47125849893681315,6931,80550,True,200,match_id+match_phase+team+source_key
3.8551875990378583,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.4618473998017374,6931,80550,True,200,match_id+match_phase+team+source_key
3.9585542842084167,0.3846068475667277,0.3756830903095337,0.3930977488763474,0.26009628890546443,0.25514229116372067,0.26559452353538726,0.4523794990485795,6931,80550,True,200,match_id+match_phase+team+source_key
4.064692474352122,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.44285967277135935,5901,62685,True,200,match_id+match_phase+team+source_key
4.173676480063373,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.4332930214334482,5901,62685,True,200,match_id+match_phase+team+source_key
4.285582604379124,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.423684868366877,5901,62685,True,200,match_id+match_phase+team+source_key
4.400489196200969,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.41404075745759883,5901,62685,True,200,match_id+match_phase+team+source_key
4.518476705149602,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.404366449969209,5901,62685,True,200,match_id+match_phase+team+source_key
4.639627737890075,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.39466792045854787,5901,62685,True,200,match_id+match_phase+team+source_key
4.764027115967231,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.38495135173795575,5901,62685,True,200,match_id+match_phase+team+source_key
4.891761935191872,0.32745130680872314,0.31918344052016717,0.3365350456552372,0.20241012874039774,0.19814119250592777,0.20771635628936974,0.3752231288407434,5901,62685,True,200,match_id+match_phase+team+source_key
5.022921626619208,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.3654898319487381,5077,50092,True,200,match_id+match_phase+team+source_key
5.157598019162262,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.35575822824358194,5077,50092,True,200,match_id+match_phase+team+source_key
5.295885403884107,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.34603526264683104,5077,50092,True,200,match_id+match_phase+team+source_key
5.43788060001393,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.3363280474178737,5077,50092,True,200,match_id+match_phase+team+source_key
5.583683022733127,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.326643850583264,5077,50092,True,200,match_id+match_phase+team+source_key
5.733394752778919,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.3169900831762878,5077,50092,True,200,match_id+match_phase+team+source_key
5.8871206079142,0.2817268742023195,0.2726261020281869,0.2906606213161746,0.16174727875670422,0.157757842089991,0.16653148171409687,0.30737428527146293,5077,50092,True,200,match_id+match_phase+team+source_key
6.0449682163136575,0.24188446812052605,0.2343900111483356,0.24931670113568227,0.1313365171314818,0.12817426237942825,0.1354844966438423,0.2978041108052336,4359,40674,True,200,match_id+match_phase+team+source_key
6.207048091917548,0.24188446812052605,0.2343900111483356,0.24931670113568227,0.1313365171314818,0.12817426237942825,0.1354844966438423,0.28828731118136114,4359,40674,True,200,match_id+match_phase+team+source_key
6.3734737118058975,0.24188446812052605,0.2343900111483356,0.24931670113568227,0.1313365171314818,0.12817426237942825,0.1354844966438423,0.2788317176674457,4359,40674,True,200,match_id+match_phase+team+source_key
