heldout_match_id,model,n_heldout_intervals,n_heldout_events,heldout_log_likelihood,train_q,train_tc,train_tau_q,train_success,lomo_refit,lomo_note
2020-08-08,M0_inverse_age_order,5380,1170,-2610.183488166895,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-08,M1_inverse_age_order_hard_late,5380,1170,-2606.6007349774445,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-08,M2_inverse_age_order_smooth_ramp,5380,1170,-2606.7514515811336,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-12,M0_inverse_age_order,5159,987,-2306.5965598316534,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-12,M1_inverse_age_order_hard_late,5159,987,-2305.514643736205,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-12,M2_inverse_age_order_smooth_ramp,5159,987,-2305.335001821407,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-16,M0_inverse_age_order,10796,2049,-4883.199137474586,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-16,M1_inverse_age_order_hard_late,10796,2049,-4878.959696805721,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-16,M2_inverse_age_order_smooth_ramp,10796,2049,-4878.819785824521,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-22,M0_inverse_age_order,5398,1090,-2530.944452127555,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-22,M1_inverse_age_order_hard_late,5398,1090,-2529.0507069510118,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-22,M2_inverse_age_order_smooth_ramp,5398,1090,-2528.8353061843686,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-26,M0_inverse_age_order,5398,1022,-2438.5801871728186,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-26,M1_inverse_age_order_hard_late,5398,1022,-2436.8263845731553,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-26,M2_inverse_age_order_smooth_ramp,5398,1022,-2436.695461183106,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-30,M0_inverse_age_order,10782,2026,-4785.305642735468,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-30,M1_inverse_age_order_hard_late,10782,2026,-4784.214290870665,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-08-30,M2_inverse_age_order_smooth_ramp,10782,2026,-4784.929081295236,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-05,M0_inverse_age_order,5373,1098,-2565.0403013070613,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-05,M1_inverse_age_order_hard_late,5373,1098,-2564.628888299837,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-05,M2_inverse_age_order_smooth_ramp,5373,1098,-2564.403164002725,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-12,M0_inverse_age_order,5398,1023,-2402.477326037785,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-12,M1_inverse_age_order_hard_late,5398,1023,-2400.741793817946,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-12,M2_inverse_age_order_smooth_ramp,5398,1023,-2400.403064429149,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-26,M0_inverse_age_order,5398,1018,-2380.2691836617983,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-26,M1_inverse_age_order_hard_late,5398,1018,-2378.57669483068,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-26,M2_inverse_age_order_smooth_ramp,5398,1018,-2377.57292467182,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-27,M0_inverse_age_order,5398,1053,-2495.903105145342,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-27,M1_inverse_age_order_hard_late,5398,1053,-2495.0574402595034,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-09-27,M2_inverse_age_order_smooth_ramp,5398,1053,-2494.832237058142,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-10-04,M0_inverse_age_order,5398,1091,-2520.9292222469976,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-10-04,M1_inverse_age_order_hard_late,5398,1091,-2521.388387593228,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-10-04,M2_inverse_age_order_smooth_ramp,5398,1091,-2521.6523348993633,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-10-18,M0_inverse_age_order,10796,2126,-4966.485468533558,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-10-18,M1_inverse_age_order_hard_late,10796,2126,-4961.455304000103,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-10-18,M2_inverse_age_order_smooth_ramp,10796,2126,-4960.967668516203,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-11-01,M0_inverse_age_order,10796,1949,-4719.129824119566,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-11-01,M1_inverse_age_order_hard_late,10796,1949,-4718.343588678266,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-11-01,M2_inverse_age_order_smooth_ramp,10796,1949,-4718.712136156096,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-11-07,M0_inverse_age_order,10796,2186,-5007.731315433467,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-11-07,M1_inverse_age_order_hard_late,10796,2186,-5007.251677337713,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-11-07,M2_inverse_age_order_smooth_ramp,10796,2186,-5006.547830791542,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-12-06,M0_inverse_age_order,10796,2160,-4957.822290827731,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-12-06,M1_inverse_age_order_hard_late,10796,2160,-4953.863474998331,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2020-12-06,M2_inverse_age_order_smooth_ramp,10796,2160,-4953.920134275739,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-05-22,M0_inverse_age_order,10795,2000,-4865.1789824172865,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-05-22,M1_inverse_age_order_hard_late,10795,2000,-4865.662390210364,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-05-22,M2_inverse_age_order_smooth_ramp,10795,2000,-4865.510961999176,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-05-29,M0_inverse_age_order,10706,2122,-4895.98602993249,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-05-29,M1_inverse_age_order_hard_late,10706,2122,-4894.751661136299,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-05-29,M2_inverse_age_order_smooth_ramp,10706,2122,-4895.297745580096,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-05,M0_inverse_age_order,10571,2008,-4725.60697940729,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-05,M1_inverse_age_order_hard_late,10571,2008,-4721.5509011109825,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-05,M2_inverse_age_order_smooth_ramp,10571,2008,-4721.058473136205,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-22,M0_inverse_age_order,10796,2239,-5141.018671670334,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-22,M1_inverse_age_order_hard_late,10796,2239,-5138.725302779211,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-22,M2_inverse_age_order_smooth_ramp,10796,2239,-5138.006675809002,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-26,M0_inverse_age_order,5398,1111,-2521.7213671142686,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-26,M1_inverse_age_order_hard_late,5398,1111,-2521.026229054743,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-26,M2_inverse_age_order_smooth_ramp,5398,1111,-2521.0881548887464,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-30,M0_inverse_age_order,10783,2069,-4895.789964740279,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
